id_image,url,path,alt,imageable_type,imageable_id,created_at,updated_at,deleted_at
1280,https://www.geovision.com.tw/_upload/images/GV-LPR2812-DL_180.png,https://www.geovision.com.tw/_upload/images/GV-LPR2812-DL_180.png,GV-LPR2812-DL - visuel 2,PRODUIT,707,2026-03-24 10:57:44,2026-03-24 10:57:44,
1281,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611241010040.png,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611241010040.png,GV-LPC2011 - visuel 1,PRODUIT,708,2026-03-24 10:57:44,2026-03-24 10:57:44,
1282,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611241010290.png,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611241010290.png,GV-LPC2011 - visuel 2,PRODUIT,708,2026-03-24 10:57:44,2026-03-24 10:57:44,
1283,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611231811590.png,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611231811590.png,GV-LPC2211 - visuel 1,PRODUIT,709,2026-03-24 10:57:45,2026-03-24 10:57:45,
1284,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611231812120.png,https://www.geovision.com.tw/_upload/images/GV-LPC2211-1611231812120.png,GV-LPC2211 - visuel 2,PRODUIT,709,2026-03-24 10:57:45,2026-03-24 10:57:45,
1285,https://www.geovision.com.tw/_upload/images/GV-VMSV20.png,https://www.geovision.com.tw/_upload/images/GV-VMSV20.png,GV-VMS V20 - visuel 1,PRODUIT,710,2026-03-24 10:57:45,2026-03-24 10:57:45,
1286,https://www.geovision.com.tw/_upload/images/GV-VMS-1612021054290.png,https://www.geovision.com.tw/_upload/images/GV-VMS-1612021054290.png,GV-VMS V20 - visuel 2,PRODUIT,710,2026-03-24 10:57:45,2026-03-24 10:57:45,
1287,https://www.geovision.com.tw/_upload/images/VMS400x225.jpg,https://www.geovision.com.tw/_upload/images/VMS400x225.jpg,GV-VMS V18 - visuel 1,PRODUIT,711,2026-03-24 10:57:45,2026-03-24 10:57:45,
1288,https://www.geovision.com.tw/_upload/images/GV-VMS-1612021054290.png,https://www.geovision.com.tw/_upload/images/GV-VMS-1612021054290.png,GV-VMS V18 - visuel 2,PRODUIT,711,2026-03-24 10:57:45,2026-03-24 10:57:45,
1289,https://www.geovision.com.tw/_upload/images/VMS9-master_3D-1612291204140.jpg,https://www.geovision.com.tw/_upload/images/VMS9-master_3D-1612291204140.jpg,GV-VMS V17 - visuel 1,PRODUIT,712,2026-03-24 10:57:45,2026-03-24 10:57:45,
1290,https://www.geovision.com.tw/_upload/images/GV-VMS-1612021054290.png,https://www.geovision.com.tw/_upload/images/GV-VMS-1612021054290.png,GV-VMS V17 - visuel 2,PRODUIT,712,2026-03-24 10:57:45,2026-03-24 10:57:45,
1291,https://www.geovision.com.tw/_upload/images/GV-NVR-01-1612291200590.jpg,https://www.geovision.com.tw/_upload/images/GV-NVR-01-1612291200590.jpg,GV-NVR - visuel 1,PRODUIT,713,2026-03-24 10:57:45,2026-03-24 10:57:45,
1292,https://www.geovision.com.tw/_upload/images/GV-NVR-1612131106460.png,https://www.geovision.com.tw/_upload/images/GV-NVR-1612131106460.png,GV-NVR - visuel 2,PRODUIT,713,2026-03-24 10:57:45,2026-03-24 10:57:45,
1293,https://www.geovision.com.tw/_upload/images/GV-Recording Server-1612131411240.png,https://www.geovision.com.tw/_upload/images/GV-Recording Server-1612131411240.png,GV-Recording Server - visuel 1,PRODUIT,714,2026-03-24 10:57:45,2026-03-24 10:57:45,
1294,https://www.geovision.com.tw/_upload/images/GV-RecordingServer-1612131411190.png,https://www.geovision.com.tw/_upload/images/GV-RecordingServer-1612131411190.png,GV-Recording Server - visuel 2,PRODUIT,714,2026-03-24 10:57:45,2026-03-24 10:57:45,
1295,https://www.geovision.com.tw/_upload/images/edge_recording_windows-1612131436550.png,https://www.geovision.com.tw/_upload/images/edge_recording_windows-1612131436550.png,GV‐Edge Recording Manager (Windows Version) - visuel 1,PRODUIT,715,2026-03-24 10:57:45,2026-03-24 10:57:45,
1296,https://www.geovision.com.tw/_upload/images/GV-EdgeRecordingManger_win-1612131436160.png,https://www.geovision.com.tw/_upload/images/GV-EdgeRecordingManger_win-1612131436160.png,GV‐Edge Recording Manager (Windows Version) - visuel 2,PRODUIT,715,2026-03-24 10:57:45,2026-03-24 10:57:45,
1297,https://www.geovision.com.tw/_upload/images/edge_recording_mac-1612131444480.png,https://www.geovision.com.tw/_upload/images/edge_recording_mac-1612131444480.png,GV‐Edge Recording Manager (Mac Version) - visuel 1,PRODUIT,716,2026-03-24 10:57:45,2026-03-24 10:57:45,
1298,https://www.geovision.com.tw/_upload/images/GV-EdgeRecordingManger_Mac-1612131444430.png,https://www.geovision.com.tw/_upload/images/GV-EdgeRecordingManger_Mac-1612131444430.png,GV‐Edge Recording Manager (Mac Version) - visuel 2,PRODUIT,716,2026-03-24 10:57:45,2026-03-24 10:57:45,
1299,https://www.geovision.com.tw/_upload/images/GV-Enterprise.png,https://www.geovision.com.tw/_upload/images/GV-Enterprise.png,GV-Enterprise - visuel 1,PRODUIT,717,2026-03-24 10:57:45,2026-03-24 10:57:45,
1300,https://www.geovision.com.tw/_upload/images/GV-Enterprise_180.png,https://www.geovision.com.tw/_upload/images/GV-Enterprise_180.png,GV-Enterprise - visuel 2,PRODUIT,717,2026-03-24 10:57:45,2026-03-24 10:57:45,
1301,https://www.geovision.com.tw/_upload/images/GV-Control Center.png,https://www.geovision.com.tw/_upload/images/GV-Control Center.png,GV-Control Center - visuel 1,PRODUIT,718,2026-03-24 10:57:45,2026-03-24 10:57:45,
1302,https://www.geovision.com.tw/_upload/images/GV-ControlCenter-1612131544350.png,https://www.geovision.com.tw/_upload/images/GV-ControlCenter-1612131544350.png,GV-Control Center - visuel 2,PRODUIT,718,2026-03-24 10:57:45,2026-03-24 10:57:45,
1303,https://www.geovision.com.tw/_upload/images/CenterV2-1612131630420.png,https://www.geovision.com.tw/_upload/images/CenterV2-1612131630420.png,GV-Center V2 - visuel 1,PRODUIT,719,2026-03-24 10:57:45,2026-03-24 10:57:45,
1304,https://www.geovision.com.tw/_upload/images/GV-CenterV2-1612131630380.png,https://www.geovision.com.tw/_upload/images/GV-CenterV2-1612131630380.png,GV-Center V2 - visuel 2,PRODUIT,719,2026-03-24 10:57:45,2026-03-24 10:57:45,
1305,https://www.geovision.com.tw/_upload/images/DispatchServer-1612131649340.png,https://www.geovision.com.tw/_upload/images/DispatchServer-1612131649340.png,GV-Dispatch Server - visuel 1,PRODUIT,720,2026-03-24 10:57:45,2026-03-24 10:57:45,
1306,https://www.geovision.com.tw/_upload/images/GV-DispatchServer-1612131649290.png,https://www.geovision.com.tw/_upload/images/GV-DispatchServer-1612131649290.png,GV-Dispatch Server - visuel 2,PRODUIT,720,2026-03-24 10:57:45,2026-03-24 10:57:45,
1307,https://www.geovision.com.tw/_upload/images/VSM-1612291200240.jpg,https://www.geovision.com.tw/_upload/images/VSM-1612291200240.jpg,GV-Vital Sign Monitor - visuel 1,PRODUIT,721,2026-03-24 10:57:45,2026-03-24 10:57:45,
1308,https://www.geovision.com.tw/_upload/images/GV-VitalSignMonitor-1612131710360.png,https://www.geovision.com.tw/_upload/images/GV-VitalSignMonitor-1612131710360.png,GV-Vital Sign Monitor - visuel 2,PRODUIT,721,2026-03-24 10:57:45,2026-03-24 10:57:45,
1309,https://www.geovision.com.tw/_upload/images/VideoGateway-1612131725100.png,https://www.geovision.com.tw/_upload/images/VideoGateway-1612131725100.png,GV-Video Gateway - visuel 1,PRODUIT,722,2026-03-24 10:57:45,2026-03-24 10:57:45,
1310,https://www.geovision.com.tw/_upload/images/GV-VideoGateway-1612131725060.png,https://www.geovision.com.tw/_upload/images/GV-VideoGateway-1612131725060.png,GV-Video Gateway - visuel 2,PRODUIT,722,2026-03-24 10:57:45,2026-03-24 10:57:45,
1311,https://www.geovision.com.tw/_upload/images/Video Wall-1612131738150.png,https://www.geovision.com.tw/_upload/images/Video Wall-1612131738150.png,GV-Video Wall - visuel 1,PRODUIT,723,2026-03-24 10:57:45,2026-03-24 10:57:45,
1312,https://www.geovision.com.tw/_upload/images/GV-VideoWall-1612131734280.png,https://www.geovision.com.tw/_upload/images/GV-VideoWall-1612131734280.png,GV-Video Wall - visuel 2,PRODUIT,723,2026-03-24 10:57:45,2026-03-24 10:57:45,
1313,https://www.geovision.com.tw/_upload/images/MobileServer-1612131754050.png,https://www.geovision.com.tw/_upload/images/MobileServer-1612131754050.png,GV-Mobile Server - visuel 1,PRODUIT,724,2026-03-24 10:57:45,2026-03-24 10:57:45,
1314,https://www.geovision.com.tw/_upload/images/GV-MobileServer-1612131754010.png,https://www.geovision.com.tw/_upload/images/GV-MobileServer-1612131754010.png,GV-Mobile Server - visuel 2,PRODUIT,724,2026-03-24 10:57:45,2026-03-24 10:57:45,
1315,https://www.geovision.com.tw/_upload/images/GV-POSSW_Capture.png,https://www.geovision.com.tw/_upload/images/GV-POSSW_Capture.png,GV-POS SW Capture - visuel 1,PRODUIT,725,2026-03-24 10:57:45,2026-03-24 10:57:45,
1316,https://www.geovision.com.tw/_upload/images/GV-POSSW_Capture_180.png,https://www.geovision.com.tw/_upload/images/GV-POSSW_Capture_180.png,GV-POS SW Capture - visuel 2,PRODUIT,725,2026-03-24 10:57:45,2026-03-24 10:57:45,
1317,https://www.geovision.com.tw/_upload/images/POSTesxtSender01-1612291201270.jpg,https://www.geovision.com.tw/_upload/images/POSTesxtSender01-1612291201270.jpg,GV-POS Text Sender - visuel 1,PRODUIT,726,2026-03-24 10:57:45,2026-03-24 10:57:45,
1318,https://www.geovision.com.tw/_upload/images/GV-POS-1612131811450.png,https://www.geovision.com.tw/_upload/images/GV-POS-1612131811450.png,GV-POS Text Sender - visuel 2,PRODUIT,726,2026-03-24 10:57:45,2026-03-24 10:57:45,
1319,https://www.geovision.com.tw/_upload/images/DataCapture-1612131822440.png,https://www.geovision.com.tw/_upload/images/DataCapture-1612131822440.png,GV-Data Capture V3.1 - visuel 1,PRODUIT,727,2026-03-24 10:57:45,2026-03-24 10:57:45,
1320,https://www.geovision.com.tw/_upload/images/Data capture-1701121004090.png,https://www.geovision.com.tw/_upload/images/Data capture-1701121004090.png,GV-Data Capture V3.1 - visuel 2,PRODUIT,727,2026-03-24 10:57:45,2026-03-24 10:57:45,
1321,https://www.geovision.com.tw/_upload/images/GV-Cloud Center-1708291142030.png,https://www.geovision.com.tw/_upload/images/GV-Cloud Center-1708291142030.png,GV-Cloud Center - visuel 1,PRODUIT,728,2026-03-24 10:57:45,2026-03-24 10:57:45,
1322,https://www.geovision.com.tw/_upload/images/GV-Cloud Center.png,https://www.geovision.com.tw/_upload/images/GV-Cloud Center.png,GV-Cloud Center - visuel 2,PRODUIT,728,2026-03-24 10:57:45,2026-03-24 10:57:45,
1323,https://www.geovision.com.tw/_upload/images/GV-Cloud VMS.png,https://www.geovision.com.tw/_upload/images/GV-Cloud VMS.png,GV-Cloud VMS - visuel 1,PRODUIT,729,2026-03-24 10:57:45,2026-03-24 10:57:45,
1324,https://www.geovision.com.tw/_upload/images/GV-Cloud_180.png,https://www.geovision.com.tw/_upload/images/GV-Cloud_180.png,GV-Cloud VMS - visuel 2,PRODUIT,729,2026-03-24 10:57:45,2026-03-24 10:57:45,
1325,https://www.geovision.com.tw/_upload/images/GV-VPN.png,https://www.geovision.com.tw/_upload/images/GV-VPN.png,GV-VPN - visuel 1,PRODUIT,730,2026-03-24 10:57:45,2026-03-24 10:57:45,
1326,https://www.geovision.com.tw/_upload/images/GV-VPN_180.png,https://www.geovision.com.tw/_upload/images/GV-VPN_180.png,GV-VPN - visuel 2,PRODUIT,730,2026-03-24 10:57:46,2026-03-24 10:57:46,
1327,https://www.geovision.com.tw/_upload/images/BackupCenter-1612141032410.png,https://www.geovision.com.tw/_upload/images/BackupCenter-1612141032410.png,GV-Backup Center - visuel 1,PRODUIT,731,2026-03-24 10:57:46,2026-03-24 10:57:46,
1328,https://www.geovision.com.tw/_upload/images/GV-BackupCenter-1612141032370.png,https://www.geovision.com.tw/_upload/images/GV-BackupCenter-1612141032370.png,GV-Backup Center - visuel 2,PRODUIT,731,2026-03-24 10:57:46,2026-03-24 10:57:46,
1329,https://www.geovision.com.tw/_upload/images/RedundantServer-1612141040020.png,https://www.geovision.com.tw/_upload/images/RedundantServer-1612141040020.png,GV-Redundant Server - visuel 1,PRODUIT,732,2026-03-24 10:57:46,2026-03-24 10:57:46,
1330,https://www.geovision.com.tw/_upload/images/GV-RedundantServer-1612141039590.png,https://www.geovision.com.tw/_upload/images/GV-RedundantServer-1612141039590.png,GV-Redundant Server - visuel 2,PRODUIT,732,2026-03-24 10:57:46,2026-03-24 10:57:46,
1331,https://www.geovision.com.tw/_upload/images/FailoverServer-1612141047020.png,https://www.geovision.com.tw/_upload/images/FailoverServer-1612141047020.png,GV-Failover Server - visuel 1,PRODUIT,733,2026-03-24 10:57:46,2026-03-24 10:57:46,
1332,https://www.geovision.com.tw/_upload/images/GV-FailoverServer-1612141046550.png,https://www.geovision.com.tw/_upload/images/GV-FailoverServer-1612141046550.png,GV-Failover Server - visuel 2,PRODUIT,733,2026-03-24 10:57:46,2026-03-24 10:57:46,
1333,https://www.geovision.com.tw/_upload/images/GV-AI Guard.png,https://www.geovision.com.tw/_upload/images/GV-AI Guard.png,GV-AI Guard - visuel 1,PRODUIT,734,2026-03-24 10:57:46,2026-03-24 10:57:46,
1334,https://www.geovision.com.tw/_upload/images/GV-AIGuard.png,https://www.geovision.com.tw/_upload/images/GV-AIGuard.png,GV-AI Guard - visuel 2,PRODUIT,734,2026-03-24 10:57:46,2026-03-24 10:57:46,
1335,https://www.geovision.com.tw/_upload/images/GV-AIServer.png,https://www.geovision.com.tw/_upload/images/GV-AIServer.png,GV-AI Server - visuel 1,PRODUIT,735,2026-03-24 10:57:46,2026-03-24 10:57:46,
1336,https://www.geovision.com.tw/_upload/images/GV-AI_Server.png,https://www.geovision.com.tw/_upload/images/GV-AI_Server.png,GV-AI Server - visuel 2,PRODUIT,735,2026-03-24 10:57:46,2026-03-24 10:57:46,
1337,https://www.geovision.com.tw/_upload/images/GV-AIFR_1.png,https://www.geovision.com.tw/_upload/images/GV-AIFR_1.png,GV-AI FR - visuel 1,PRODUIT,736,2026-03-24 10:57:46,2026-03-24 10:57:46,
1338,https://www.geovision.com.tw/_upload/images/GV-AIFR.png,https://www.geovision.com.tw/_upload/images/GV-AIFR.png,GV-AI FR - visuel 2,PRODUIT,736,2026-03-24 10:57:46,2026-03-24 10:57:46,
1339,https://www.geovision.com.tw/_upload/images/WebReport_01-1612141057510.png,https://www.geovision.com.tw/_upload/images/WebReport_01-1612141057510.png,GV-Web Report - visuel 1,PRODUIT,737,2026-03-24 10:57:46,2026-03-24 10:57:46,
1340,https://www.geovision.com.tw/_upload/images/GV-WebReport-1612141057450.png,https://www.geovision.com.tw/_upload/images/GV-WebReport-1612141057450.png,GV-Web Report - visuel 2,PRODUIT,737,2026-03-24 10:57:46,2026-03-24 10:57:46,
1341,https://www.geovision.com.tw/_upload/images/GV-Cloud_mobile.png,https://www.geovision.com.tw/_upload/images/GV-Cloud_mobile.png,GV-Cloud - visuel 1,PRODUIT,738,2026-03-24 10:57:46,2026-03-24 10:57:46,
1342,https://www.geovision.com.tw/_upload/images/GV-Cloud_mobile_180.png,https://www.geovision.com.tw/_upload/images/GV-Cloud_mobile_180.png,GV-Cloud - visuel 2,PRODUIT,738,2026-03-24 10:57:46,2026-03-24 10:57:46,
1343,https://www.geovision.com.tw/_upload/images/GV-AI%20Assistant-1.png,https://www.geovision.com.tw/_upload/images/GV-AI%20Assistant-1.png,GV-AI Assistant - visuel 1,PRODUIT,739,2026-03-24 10:57:46,2026-03-24 10:57:46,
1344,https://www.geovision.com.tw/_upload/images/GV-AI Assistant_180.png,https://www.geovision.com.tw/_upload/images/GV-AI Assistant_180.png,GV-AI Assistant - visuel 2,PRODUIT,739,2026-03-24 10:57:46,2026-03-24 10:57:46,
1345,https://www.geovision.com.tw/_upload/images/GV-LiveStreaming.png,https://www.geovision.com.tw/_upload/images/GV-LiveStreaming.png,GV-Live Streaming - visuel 1,PRODUIT,740,2026-03-24 10:57:46,2026-03-24 10:57:46,
1346,https://www.geovision.com.tw/_upload/images/GV-LiveStreaming_180.png,https://www.geovision.com.tw/_upload/images/GV-LiveStreaming_180.png,GV-Live Streaming - visuel 2,PRODUIT,740,2026-03-24 10:57:46,2026-03-24 10:57:46,
1347,https://www.geovision.com.tw/_upload/images/GV-Welcome.png,https://www.geovision.com.tw/_upload/images/GV-Welcome.png,GV-Welcome for Android - visuel 1,PRODUIT,741,2026-03-24 10:57:46,2026-03-24 10:57:46,
1348,https://www.geovision.com.tw/_upload/images/GV-Welcome_180.png,https://www.geovision.com.tw/_upload/images/GV-Welcome_180.png,GV-Welcome for Android - visuel 2,PRODUIT,741,2026-03-24 10:57:46,2026-03-24 10:57:46,
1349,https://www.geovision.com.tw/_upload/images/GV-IoT_iOS.png,https://www.geovision.com.tw/_upload/images/GV-IoT_iOS.png,GV-IoT - visuel 1,PRODUIT,742,2026-03-24 10:57:46,2026-03-24 10:57:46,
1350,https://www.geovision.com.tw/_upload/images/GV-IoT_180.png,https://www.geovision.com.tw/_upload/images/GV-IoT_180.png,GV-IoT - visuel 2,PRODUIT,742,2026-03-24 10:57:46,2026-03-24 10:57:46,
1351,https://www.geovision.com.tw/_upload/images/GV-Face_iOS2.png,https://www.geovision.com.tw/_upload/images/GV-Face_iOS2.png,GV-Face - visuel 1,PRODUIT,743,2026-03-24 10:57:46,2026-03-24 10:57:46,
1352,https://www.geovision.com.tw/_upload/images/GV-Face_180.png,https://www.geovision.com.tw/_upload/images/GV-Face_180.png,GV-Face - visuel 2,PRODUIT,743,2026-03-24 10:57:46,2026-03-24 10:57:46,
1353,https://www.geovision.com.tw/_upload/images/GV-Eye_01.png,https://www.geovision.com.tw/_upload/images/GV-Eye_01.png,GV-Eye - visuel 1,PRODUIT,744,2026-03-24 10:57:46,2026-03-24 10:57:46,
1354,https://www.geovision.com.tw/_upload/images/GV-Eye_180.png,https://www.geovision.com.tw/_upload/images/GV-Eye_180.png,GV-Eye - visuel 2,PRODUIT,744,2026-03-24 10:57:46,2026-03-24 10:57:46,
1355,https://www.geovision.com.tw/_upload/images/GV-Access_01.png,https://www.geovision.com.tw/_upload/images/GV-Access_01.png,GV-Access - visuel 1,PRODUIT,745,2026-03-24 10:57:46,2026-03-24 10:57:46,
1356,https://www.geovision.com.tw/_upload/images/GV-Access_180.png,https://www.geovision.com.tw/_upload/images/GV-Access_180.png,GV-Access - visuel 2,PRODUIT,745,2026-03-24 10:57:46,2026-03-24 10:57:46,
1357,https://www.geovision.com.tw/_upload/images/GV-Mobile_Access_03.png,https://www.geovision.com.tw/_upload/images/GV-Mobile_Access_03.png,GV-Mobile Access - visuel 1,PRODUIT,746,2026-03-24 10:57:46,2026-03-24 10:57:46,
1358,https://www.geovision.com.tw/_upload/images/GV-Mobile_Access_180.png,https://www.geovision.com.tw/_upload/images/GV-Mobile_Access_180.png,GV-Mobile Access - visuel 2,PRODUIT,746,2026-03-24 10:57:46,2026-03-24 10:57:46,
1359,https://www.geovision.com.tw/_upload/images/NotifyApp_ios_01-1708281744281.png,https://www.geovision.com.tw/_upload/images/NotifyApp_ios_01-1708281744281.png,GV-Notify - visuel 1,PRODUIT,747,2026-03-24 10:57:46,2026-03-24 10:57:46,
1360,https://www.geovision.com.tw/_upload/images/GV-Notify_180.png,https://www.geovision.com.tw/_upload/images/GV-Notify_180.png,GV-Notify - visuel 2,PRODUIT,747,2026-03-24 10:57:46,2026-03-24 10:57:46,
1361,https://www.geovision.com.tw/_upload/images/GV-Mobile%20VPN.png,https://www.geovision.com.tw/_upload/images/GV-Mobile%20VPN.png,GV-Mobile VPN - visuel 1,PRODUIT,748,2026-03-24 10:57:46,2026-03-24 10:57:46,
1362,https://www.geovision.com.tw/_upload/images/GV-Mobile_VPN_180.png,https://www.geovision.com.tw/_upload/images/GV-Mobile_VPN_180.png,GV-Mobile VPN - visuel 2,PRODUIT,748,2026-03-24 10:57:46,2026-03-24 10:57:46,
1363,https://www.geovision.com.tw/_upload/images/GV-CUBE VMS HotSwap System-1709191343020.png,https://www.geovision.com.tw/_upload/images/GV-CUBE VMS HotSwap System-1709191343020.png,UVS-CUBE VMS HotSwap System - visuel 1,PRODUIT,749,2026-03-24 10:57:46,2026-03-24 10:57:46,
1364,https://www.geovision.com.tw/_upload/images/GV-CUBE VMS HotSwap System_180-1709191342500.png,https://www.geovision.com.tw/_upload/images/GV-CUBE VMS HotSwap System_180-1709191342500.png,UVS-CUBE VMS HotSwap System - visuel 2,PRODUIT,749,2026-03-24 10:57:46,2026-03-24 10:57:46,
1365,https://www.geovision.com.tw/_upload/images/UVS-Professional VMS HotSwap System.png,https://www.geovision.com.tw/_upload/images/UVS-Professional VMS HotSwap System.png,UVS-Professional VMS HotSwap System - visuel 1,PRODUIT,750,2026-03-24 10:57:46,2026-03-24 10:57:46,
1366,https://www.geovision.com.tw/_upload/images/UVS-Professional VMS HotSwap System_180-1709191345220.png,https://www.geovision.com.tw/_upload/images/UVS-Professional VMS HotSwap System_180-1709191345220.png,UVS-Professional VMS HotSwap System - visuel 2,PRODUIT,750,2026-03-24 10:57:46,2026-03-24 10:57:46,
1367,https://www.geovision.com.tw/_upload/images/UVS-Ultra VMS HotSwap System-1709191346450.png,https://www.geovision.com.tw/_upload/images/UVS-Ultra VMS HotSwap System-1709191346450.png,UVS-Ultra VMS HotSwap System - visuel 1,PRODUIT,751,2026-03-24 10:57:46,2026-03-24 10:57:46,
1368,https://www.geovision.com.tw/_upload/images/UVS-Ultra VMS HotSwap System_180-1709191346380.png,https://www.geovision.com.tw/_upload/images/UVS-Ultra VMS HotSwap System_180-1709191346380.png,UVS-Ultra VMS HotSwap System - visuel 2,PRODUIT,751,2026-03-24 10:57:46,2026-03-24 10:57:46,
1369,https://www.geovision.com.tw/_upload/images/UVS-Mini%20Series.png,https://www.geovision.com.tw/_upload/images/UVS-Mini%20Series.png,UVS-Mini Series - visuel 1,PRODUIT,752,2026-03-24 10:57:46,2026-03-24 10:57:46,
1370,https://www.geovision.com.tw/_upload/images/UVS-Mini Series_180.png,https://www.geovision.com.tw/_upload/images/UVS-Mini Series_180.png,UVS-Mini Series - visuel 2,PRODUIT,752,2026-03-24 10:57:46,2026-03-24 10:57:46,
1371,https://www.geovision.com.tw/_upload/images/UVS-Mobile%20NVR%20System-1709151455050.png,https://www.geovision.com.tw/_upload/images/UVS-Mobile%20NVR%20System-1709151455050.png,UVS-Mobile NVR System - visuel 1,PRODUIT,753,2026-03-24 10:57:46,2026-03-24 10:57:46,
1372,https://www.geovision.com.tw/_upload/images/UVS-Mobile NVR System_180-1709151455500.png,https://www.geovision.com.tw/_upload/images/UVS-Mobile NVR System_180-1709151455500.png,UVS-Mobile NVR System - visuel 2,PRODUIT,753,2026-03-24 10:57:46,2026-03-24 10:57:46,
1373,https://www.geovision.com.tw/_upload/images/GV-TNVR1620-P.png,https://www.geovision.com.tw/_upload/images/GV-TNVR1620-P.png,GV-TNVR1620-P - visuel 1,PRODUIT,754,2026-03-24 10:57:46,2026-03-24 10:57:46,
1374,https://www.geovision.com.tw/_upload/images/GV-TNVR1620-P_180.png,https://www.geovision.com.tw/_upload/images/GV-TNVR1620-P_180.png,GV-TNVR1620-P - visuel 2,PRODUIT,754,2026-03-24 10:57:46,2026-03-24 10:57:46,
1375,https://www.geovision.com.tw/_upload/images/GV-RNVR3240-N.png,https://www.geovision.com.tw/_upload/images/GV-RNVR3240-N.png,GV-RNVR3240-N - visuel 1,PRODUIT,755,2026-03-24 10:57:46,2026-03-24 10:57:46,
1376,https://www.geovision.com.tw/_upload/images/GV-RNVR3240-N_180.png,https://www.geovision.com.tw/_upload/images/GV-RNVR3240-N_180.png,GV-RNVR3240-N - visuel 2,PRODUIT,755,2026-03-24 10:57:46,2026-03-24 10:57:46,
1377,https://www.geovision.com.tw/_upload/images/GV-RNVRL810-P.png,https://www.geovision.com.tw/_upload/images/GV-RNVRL810-P.png,GV-RNVRL810-P - visuel 1,PRODUIT,756,2026-03-24 10:57:46,2026-03-24 10:57:46,
1378,https://www.geovision.com.tw/_upload/images/GV-RNVRL810-P_180.png,https://www.geovision.com.tw/_upload/images/GV-RNVRL810-P_180.png,GV-RNVRL810-P - visuel 2,PRODUIT,756,2026-03-24 10:57:46,2026-03-24 10:57:46,
1379,https://www.geovision.com.tw/_upload/images/GV-RNVR256G0-N.png,https://www.geovision.com.tw/_upload/images/GV-RNVR256G0-N.png,GV-RNVR256G0-N - visuel 1,PRODUIT,757,2026-03-24 10:57:47,2026-03-24 10:57:47,
1380,https://www.geovision.com.tw/_upload/images/GV-RNVR256G0-N_180.png,https://www.geovision.com.tw/_upload/images/GV-RNVR256G0-N_180.png,GV-RNVR256G0-N - visuel 2,PRODUIT,757,2026-03-24 10:57:47,2026-03-24 10:57:47,
1381,https://www.geovision.com.tw/_upload/images/GV-TXVL1610.png,https://www.geovision.com.tw/_upload/images/GV-TXVL1610.png,GV-TXVL1610 - visuel 1,PRODUIT,758,2026-03-24 10:57:47,2026-03-24 10:57:47,
1382,https://www.geovision.com.tw/_upload/images/GV-TXVL1610_180.png,https://www.geovision.com.tw/_upload/images/GV-TXVL1610_180.png,GV-TXVL1610 - visuel 2,PRODUIT,758,2026-03-24 10:57:47,2026-03-24 10:57:47,
1383,https://www.geovision.com.tw/_upload/images/GV-IP%20Decoder%20Box%20Mini.png,https://www.geovision.com.tw/_upload/images/GV-IP%20Decoder%20Box%20Mini.png,GV-IP Decoder Box Mini - visuel 1,PRODUIT,759,2026-03-24 10:57:47,2026-03-24 10:57:47,
1384,https://www.geovision.com.tw/_upload/images/GV-IP Decoder Box Mini_180.png,https://www.geovision.com.tw/_upload/images/GV-IP Decoder Box Mini_180.png,GV-IP Decoder Box Mini - visuel 2,PRODUIT,759,2026-03-24 10:57:47,2026-03-24 10:57:47,
1385,https://www.geovision.com.tw/_upload/images/GV-IP%20Decoder%20Box%20Optimal.png,https://www.geovision.com.tw/_upload/images/GV-IP%20Decoder%20Box%20Optimal.png,GV-IP Decoder Box Optimal - visuel 1,PRODUIT,760,2026-03-24 10:57:47,2026-03-24 10:57:47,
1386,https://www.geovision.com.tw/_upload/images/GV-IP Decoder Box Optimal_180.png,https://www.geovision.com.tw/_upload/images/GV-IP Decoder Box Optimal_180.png,GV-IP Decoder Box Optimal - visuel 2,PRODUIT,760,2026-03-24 10:57:47,2026-03-24 10:57:47,
1387,https://www.geovision.com.tw/_upload/images/GV-GVS2100.png,https://www.geovision.com.tw/_upload/images/GV-GVS2100.png,GV-GVS2100 - visuel 1,PRODUIT,761,2026-03-24 10:57:47,2026-03-24 10:57:47,
1388,https://www.geovision.com.tw/_upload/images/GV-GVS2100_180.png,https://www.geovision.com.tw/_upload/images/GV-GVS2100_180.png,GV-GVS2100 - visuel 2,PRODUIT,761,2026-03-24 10:57:47,2026-03-24 10:57:47,
1389,https://www.geovision.com.tw/_upload/images/GV-APOE0400.png,https://www.geovision.com.tw/_upload/images/GV-APOE0400.png,GV-APOE0400 - visuel 1,PRODUIT,762,2026-03-24 10:57:47,2026-03-24 10:57:47,
1390,https://www.geovision.com.tw/_upload/images/GV-APOE0400_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE0400_180.png,GV-APOE0400 - visuel 2,PRODUIT,762,2026-03-24 10:57:47,2026-03-24 10:57:47,
